date,biomass,fossil_gas_comp,hyd_p_stg,hyd_river,hyd_reser,other,solar,wind_off,wind_on,time_of_day,season,is_covid,is_war,sum_ren,fossil_gas_previous,ren_avg_dif
2023-05-24 11:00:00,290.0,1128.0,0.0,222.0,12.0,29.0,1230.0,0.0,680.0,0.5,0.25,0,1,2463.0,1673.0,-1067.7643856029345
2023-05-24 12:00:00,291.0,1074.0,0.0,189.0,4.0,29.0,1311.0,1.0,471.0,0.5,0.25,0,1,2296.0,1700.0,-1234.7643856029345
2023-05-24 13:00:00,293.0,1024.0,0.0,154.0,4.0,29.0,1245.0,2.0,371.0,0.5,0.25,0,1,2098.0,1709.0,-1432.7643856029345
2023-05-24 14:00:00,288.0,1048.0,107.0,194.0,8.0,29.0,1148.0,4.0,290.0,0.5,0.25,0,1,2068.0,1691.0,-1462.7643856029345
2023-05-24 15:00:00,287.0,1022.0,0.0,134.0,6.0,29.0,1052.0,7.0,258.0,0.5,0.25,0,1,1773.0,1784.0,-1757.7643856029345
2023-05-24 16:00:00,291.0,1003.0,0.0,65.0,5.0,29.0,887.0,7.0,372.0,0.5,0.25,0,1,1656.0,1953.0,-1874.7643856029345
2023-05-24 17:00:00,290.0,1008.0,154.0,63.0,4.0,29.0,762.0,7.0,474.0,1.0,0.25,0,1,1783.0,2193.0,-1747.7643856029345
2023-05-24 18:00:00,284.0,1197.0,5.0,95.0,4.0,29.0,469.0,8.0,531.0,1.0,0.25,0,1,1425.0,2404.0,-2105.7643856029345
2023-05-24 19:00:00,288.0,1288.0,187.0,530.0,46.0,29.0,173.0,8.0,434.0,1.0,0.25,0,1,1695.0,2433.0,-1835.7643856029345
2023-05-24 20:00:00,297.0,1306.0,1113.0,957.0,153.0,29.0,22.0,3.0,413.0,1.0,0.25,0,1,2987.0,2416.0,-543.7643856029345
2023-05-24 21:00:00,302.0,1283.0,876.0,1042.0,69.0,29.0,0.0,2.0,406.0,1.0,0.25,0,1,2726.0,2427.0,-804.7643856029345
2023-05-24 22:00:00,295.0,1232.0,715.0,761.0,68.0,29.0,0.0,4.0,362.0,1.0,0.25,0,1,2234.0,2354.0,-1296.7643856029345
2023-05-24 23:00:00,304.0,1224.0,542.0,619.0,80.0,29.0,0.0,3.0,395.0,1.0,0.25,0,1,1972.0,2253.0,-1558.7643856029345
2023-05-25 00:00:00,305.0,972.0,135.0,461.0,61.0,29.0,0.0,4.0,549.0,0.0,0.25,0,1,1544.0,2082.0,-1986.7643856029345
2023-05-25 01:00:00,301.0,900.0,102.0,386.0,11.0,29.0,0.0,3.0,719.0,0.0,0.25,0,1,1551.0,2067.0,-1979.7643856029345
2023-05-25 02:00:00,303.0,936.0,91.0,305.0,4.0,29.0,0.0,3.0,811.0,0.0,0.25,0,1,1546.0,2105.0,-1984.7643856029345
2023-05-25 03:00:00,302.0,663.0,61.0,280.0,4.0,29.0,0.0,0.0,850.0,0.0,0.25,0,1,1526.0,2273.0,-2004.7643856029345
2023-05-25 04:00:00,299.0,526.0,116.0,293.0,27.0,28.0,0.0,0.0,876.0,0.0,0.25,0,1,1639.0,2113.0,-1891.7643856029345
2023-05-25 05:00:00,298.0,514.0,399.0,239.0,141.0,28.0,0.0,0.0,995.0,0.0,0.25,0,1,2100.0,2183.0,-1430.7643856029345
2023-05-25 06:00:00,295.0,569.0,857.0,380.0,145.0,28.0,26.0,0.0,952.0,0.0,0.25,0,1,2683.0,2360.0,-847.7643856029345
2023-05-25 07:00:00,298.0,593.0,900.0,352.0,138.0,29.0,235.0,0.0,769.0,0.0,0.25,0,1,2721.0,2358.0,-809.7643856029345
2023-05-25 08:00:00,303.0,580.0,272.0,229.0,32.0,29.0,637.0,0.0,509.0,0.5,0.25,0,1,2011.0,2281.0,-1519.7643856029345
2023-05-25 09:00:00,296.0,356.0,197.0,231.0,4.0,29.0,1034.0,0.0,309.0,0.5,0.25,0,1,2100.0,2156.0,-1430.7643856029345
2023-05-25 10:00:00,289.0,267.0,174.0,271.0,4.0,29.0,1306.0,0.0,164.0,0.5,0.25,0,1,2237.0,2012.0,-1293.7643856029345
2023-05-25 11:00:00,294.0,271.0,202.0,240.0,9.0,29.0,1472.0,0.0,79.0,0.5,0.25,0,1,2325.0,1767.0,-1205.7643856029345
2023-05-25 12:00:00,295.0,269.0,217.0,232.0,4.0,29.0,1440.0,0.0,74.0,0.5,0.25,0,1,2291.0,1638.0,-1239.7643856029345
2023-05-25 13:00:00,302.0,263.0,261.0,253.0,4.0,29.0,1322.0,0.0,209.0,0.5,0.25,0,1,2380.0,1643.0,-1150.7643856029345
2023-05-25 14:00:00,305.0,261.0,208.0,399.0,4.0,29.0,1233.0,1.0,471.0,0.5,0.25,0,1,2650.0,1639.0,-880.7643856029345
2023-05-25 15:00:00,304.0,259.0,116.0,198.0,4.0,29.0,1189.0,3.0,869.0,0.5,0.25,0,1,2712.0,1704.0,-818.7643856029345
2023-05-25 16:00:00,291.0,259.0,111.0,195.0,4.0,29.0,1069.0,4.0,1547.0,0.5,0.25,0,1,3250.0,1682.0,-280.76438560293445
2023-05-25 17:00:00,295.0,377.0,93.0,156.0,4.0,29.0,868.0,7.0,2371.0,1.0,0.25,0,1,3823.0,1716.0,292.23561439706555
2023-05-25 18:00:00,290.0,510.0,55.0,170.0,4.0,29.0,613.0,9.0,2849.0,1.0,0.25,0,1,4019.0,1862.0,488.23561439706555
2023-05-25 19:00:00,288.0,591.0,397.0,231.0,233.0,28.0,229.0,10.0,3036.0,1.0,0.25,0,1,4452.0,1999.0,921.2356143970655
2023-05-25 20:00:00,296.0,650.0,906.0,496.0,209.0,29.0,26.0,15.0,2945.0,1.0,0.25,0,1,4922.0,1932.0,1391.2356143970655
2023-05-25 21:00:00,304.0,652.0,1044.0,673.0,187.0,29.0,0.0,20.0,2962.0,1.0,0.25,0,1,5219.0,2017.0,1688.2356143970655
2023-05-25 22:00:00,310.0,573.0,586.0,242.0,269.0,29.0,0.0,25.0,2725.0,1.0,0.25,0,1,4186.0,1968.0,655.2356143970655
2023-05-25 23:00:00,311.0,577.0,163.0,141.0,82.0,28.0,0.0,25.0,3062.0,1.0,0.25,0,1,3812.0,1745.0,281.23561439706555
2023-05-26 00:00:00,314.0,501.0,144.0,141.0,70.0,28.0,0.0,25.0,3366.0,0.0,0.25,0,1,4088.0,1525.0,557.2356143970655
2023-05-26 01:00:00,315.0,451.0,216.0,37.0,66.0,28.0,0.0,25.0,3351.0,0.0,0.25,0,1,4038.0,1530.0,507.23561439706555
2023-05-26 02:00:00,312.0,441.0,202.0,31.0,4.0,29.0,0.0,24.0,3170.0,0.0,0.25,0,1,3772.0,1515.0,241.23561439706555
2023-05-26 03:00:00,314.0,436.0,99.0,30.0,4.0,28.0,0.0,21.0,3052.0,0.0,0.25,0,1,3548.0,1518.0,17.235614397065547
2023-05-26 04:00:00,315.0,440.0,103.0,28.0,4.0,28.0,0.0,15.0,2911.0,0.0,0.25,0,1,3404.0,1529.0,-126.76438560293445
2023-05-26 05:00:00,321.0,457.0,222.0,29.0,4.0,27.0,0.0,21.0,2684.0,0.0,0.25,0,1,3308.0,1568.0,-222.76438560293445
2023-05-26 06:00:00,321.0,517.0,406.0,30.0,67.0,27.0,13.0,19.0,2604.0,0.0,0.25,0,1,3487.0,1610.0,-43.76438560293445
2023-05-26 07:00:00,322.0,559.0,686.0,34.0,67.0,27.0,148.0,16.0,2546.0,0.0,0.25,0,1,3846.0,1640.0,315.23561439706555
2023-05-26 08:00:00,323.0,590.0,330.0,48.0,29.0,28.0,324.0,14.0,2288.0,0.5,0.25,0,1,3384.0,1647.0,-146.76438560293445
2023-05-26 09:00:00,323.0,341.0,247.0,167.0,11.0,28.0,550.0,18.0,2196.0,0.5,0.25,0,1,3540.0,1441.0,9.235614397065547
2023-05-26 10:00:00,324.0,273.0,208.0,166.0,10.0,29.0,808.0,3.0,2515.0,0.5,0.25,0,1,4063.0,1404.0,532.2356143970655
2023-05-26 11:00:00,323.0,271.0,88.0,151.0,4.0,29.0,1024.0,4.0,3090.0,0.5,0.25,0,1,4713.0,1420.0,1182.2356143970655
2023-05-26 12:00:00,328.0,273.0,86.0,180.0,3.0,29.0,1082.0,8.0,3514.0,0.5,0.25,0,1,5230.0,1413.0,1699.2356143970655
2023-05-26 13:00:00,326.0,254.0,113.0,181.0,3.0,29.0,1103.0,8.0,3878.0,0.5,0.25,0,1,5641.0,1401.0,2110.2356143970655
2023-05-26 14:00:00,330.0,237.0,147.0,242.0,16.0,29.0,1099.0,8.0,3673.0,0.5,0.25,0,1,5544.0,1403.0,2013.2356143970655
2023-05-26 15:00:00,330.0,236.0,155.0,235.0,3.0,29.0,939.0,7.0,3377.0,0.5,0.25,0,1,5075.0,1407.0,1544.2356143970655
2023-05-26 16:00:00,324.0,382.0,312.0,197.0,3.0,28.0,822.0,9.0,3210.0,0.5,0.25,0,1,4905.0,1435.0,1374.2356143970655
2023-05-26 17:00:00,318.0,545.0,202.0,31.0,3.0,29.0,649.0,7.0,3090.0,1.0,0.25,0,1,4329.0,1317.0,798.2356143970655
2023-05-26 18:00:00,320.0,604.0,238.0,37.0,4.0,29.0,462.0,18.0,2925.0,1.0,0.25,0,1,4033.0,1500.0,502.23561439706555
2023-05-26 19:00:00,334.0,823.0,455.0,208.0,212.0,30.0,183.0,17.0,2538.0,1.0,0.25,0,1,3977.0,1620.0,446.23561439706555
2023-05-26 20:00:00,342.0,888.0,1646.0,533.0,144.0,28.0,22.0,22.0,2101.0,1.0,0.25,0,1,4838.0,1656.0,1307.2356143970655
2023-05-26 21:00:00,353.0,852.0,1630.0,594.0,151.0,29.0,0.0,11.0,2068.0,1.0,0.25,0,1,4836.0,1649.0,1305.2356143970655
2023-05-26 22:00:00,354.0,848.0,1168.0,156.0,25.0,29.0,0.0,4.0,2160.0,1.0,0.25,0,1,3896.0,1520.0,365.23561439706555
2023-05-26 23:00:00,349.0,786.0,485.0,144.0,18.0,25.0,0.0,3.0,2382.0,1.0,0.25,0,1,3406.0,1379.0,-124.76438560293445
2023-05-27 00:00:00,352.0,826.0,236.0,38.0,4.0,29.0,0.0,5.0,2300.0,0.0,0.25,0,1,2964.0,1182.0,-566.7643856029345
2023-05-27 01:00:00,352.0,803.0,175.0,34.0,3.0,28.0,0.0,7.0,2075.0,0.0,0.25,0,1,2674.0,1103.0,-856.7643856029345
2023-05-27 02:00:00,352.0,769.0,150.0,34.0,3.0,29.0,0.0,3.0,1904.0,0.0,0.25,0,1,2475.0,1014.0,-1055.7643856029345
2023-05-27 03:00:00,352.0,750.0,111.0,34.0,3.0,28.0,0.0,0.0,1740.0,0.0,0.25,0,1,2268.0,1049.0,-1262.7643856029345
2023-05-27 04:00:00,348.0,747.0,107.0,31.0,3.0,28.0,0.0,0.0,1712.0,0.0,0.25,0,1,2229.0,1016.0,-1301.7643856029345
2023-05-27 05:00:00,348.0,772.0,236.0,33.0,3.0,28.0,0.0,0.0,1646.0,0.0,0.25,0,1,2294.0,1070.0,-1236.7643856029345
2023-05-27 06:00:00,348.0,770.0,87.0,32.0,3.0,28.0,13.0,0.0,1496.0,0.0,0.25,0,1,2007.0,1182.0,-1523.7643856029345
2023-05-27 07:00:00,350.0,788.0,262.0,76.0,3.0,28.0,131.0,0.0,1123.0,0.0,0.25,0,1,1973.0,1158.0,-1557.7643856029345
2023-05-27 08:00:00,349.0,812.0,208.0,227.0,11.0,28.0,403.0,0.0,941.0,0.5,0.25,0,1,2167.0,1092.0,-1363.7643856029345
2023-05-27 09:00:00,350.0,768.0,345.0,263.0,4.0,29.0,670.0,0.0,790.0,0.5,0.25,0,1,2451.0,1032.0,-1079.7643856029345
2023-05-27 10:00:00,344.0,806.0,372.0,305.0,9.0,29.0,664.0,0.0,627.0,0.5,0.25,0,1,2350.0,1122.0,-1180.7643856029345
2023-05-27 11:00:00,341.0,797.0,143.0,293.0,3.0,29.0,772.0,0.0,558.0,0.5,0.25,0,1,2139.0,1053.0,-1391.7643856029345
2023-05-27 12:00:00,345.0,695.0,113.0,277.0,3.0,29.0,851.0,0.0,579.0,0.5,0.25,0,1,2197.0,1147.0,-1333.7643856029345
2023-05-27 13:00:00,346.0,677.0,50.0,231.0,3.0,29.0,930.0,0.0,459.0,0.5,0.25,0,1,2048.0,1145.0,-1482.7643856029345
2023-05-27 14:00:00,341.0,699.0,62.0,238.0,3.0,29.0,957.0,1.0,468.0,0.5,0.25,0,1,2099.0,1017.0,-1431.7643856029345
2023-05-27 15:00:00,335.0,766.0,126.0,112.0,3.0,29.0,799.0,2.0,374.0,0.5,0.25,0,1,1780.0,1082.0,-1750.7643856029345
2023-05-27 16:00:00,339.0,823.0,265.0,83.0,3.0,30.0,701.0,4.0,277.0,0.5,0.25,0,1,1702.0,1023.0,-1828.7643856029345
2023-05-27 17:00:00,342.0,694.0,307.0,54.0,4.0,29.0,525.0,6.0,298.0,1.0,0.25,0,1,1565.0,1186.0,-1965.7643856029345
2023-05-27 18:00:00,345.0,726.0,466.0,74.0,50.0,29.0,320.0,6.0,347.0,1.0,0.25,0,1,1637.0,1458.0,-1893.7643856029345
2023-05-27 19:00:00,344.0,778.0,706.0,233.0,89.0,29.0,163.0,6.0,361.0,1.0,0.25,0,1,1931.0,1629.0,-1599.7643856029345
2023-05-27 20:00:00,344.0,797.0,1213.0,633.0,158.0,29.0,24.0,5.0,338.0,1.0,0.25,0,1,2744.0,1656.0,-786.7643856029345
2023-05-27 21:00:00,343.0,745.0,1284.0,780.0,126.0,29.0,0.0,1.0,536.0,1.0,0.25,0,1,3099.0,1681.0,-431.76438560293445
2023-05-27 22:00:00,340.0,797.0,853.0,251.0,71.0,29.0,0.0,1.0,624.0,1.0,0.25,0,1,2169.0,1618.0,-1361.7643856029345
2023-05-27 23:00:00,343.0,857.0,346.0,178.0,4.0,29.0,0.0,1.0,541.0,1.0,0.25,0,1,1442.0,1213.0,-2088.7643856029345
2023-05-28 00:00:00,344.0,848.0,246.0,153.0,3.0,29.0,0.0,0.0,373.0,0.0,0.25,0,1,1148.0,989.0,-2382.7643856029345
2023-05-28 01:00:00,341.0,843.0,223.0,105.0,3.0,29.0,0.0,1.0,288.0,0.0,0.25,0,1,990.0,1007.0,-2540.7643856029345
2023-05-28 02:00:00,336.0,848.0,194.0,60.0,3.0,29.0,0.0,0.0,272.0,0.0,0.25,0,1,894.0,998.0,-2636.7643856029345
2023-05-28 03:00:00,339.0,836.0,331.0,61.0,3.0,28.0,0.0,0.0,308.0,0.0,0.25,0,1,1070.0,1011.0,-2460.7643856029345
2023-05-28 04:00:00,340.0,846.0,311.0,65.0,3.0,28.0,0.0,0.0,384.0,0.0,0.25,0,1,1131.0,1030.0,-2399.7643856029345
2023-05-28 05:00:00,341.0,816.0,247.0,172.0,3.0,28.0,0.0,0.0,439.0,0.0,0.25,0,1,1230.0,1068.0,-2300.7643856029345
2023-05-28 06:00:00,338.0,824.0,99.0,121.0,3.0,28.0,18.0,0.0,511.0,0.0,0.25,0,1,1118.0,1164.0,-2412.7643856029345
2023-05-28 07:00:00,340.0,845.0,263.0,42.0,3.0,28.0,154.0,0.0,525.0,0.0,0.25,0,1,1355.0,1181.0,-2175.7643856029345
2023-05-28 08:00:00,337.0,843.0,72.0,122.0,11.0,28.0,421.0,0.0,488.0,0.5,0.25,0,1,1479.0,1208.0,-2051.7643856029345
2023-05-28 09:00:00,338.0,742.0,0.0,125.0,3.0,29.0,722.0,0.0,433.0,0.5,0.25,0,1,1650.0,1099.0,-1880.7643856029345
2023-05-28 10:00:00,339.0,822.0,0.0,132.0,3.0,29.0,949.0,0.0,378.0,0.5,0.25,0,1,1830.0,1081.0,-1700.7643856029345
2023-05-28 11:00:00,337.0,837.0,0.0,144.0,3.0,29.0,1112.0,0.0,333.0,0.5,0.25,0,1,1958.0,1078.0,-1572.7643856029345
2023-05-28 12:00:00,348.0,840.0,15.0,170.0,7.0,29.0,1157.0,0.0,397.0,0.5,0.25,0,1,2123.0,1032.0,-1407.7643856029345
2023-05-28 13:00:00,346.0,809.0,181.0,285.0,68.0,29.0,1184.0,0.0,574.0,0.5,0.25,0,1,2667.0,1077.0,-863.7643856029345
2023-05-28 14:00:00,345.0,819.0,75.0,105.0,4.0,29.0,1152.0,0.0,749.0,0.5,0.25,0,1,2459.0,973.0,-1071.7643856029345
2023-05-28 15:00:00,345.0,771.0,51.0,42.0,3.0,29.0,1093.0,0.0,1171.0,0.5,0.25,0,1,2734.0,1035.0,-796.7643856029345
2023-05-28 16:00:00,341.0,734.0,53.0,46.0,3.0,29.0,920.0,0.0,1754.0,0.5,0.25,0,1,3146.0,1050.0,-384.76438560293445
2023-05-28 17:00:00,349.0,766.0,161.0,45.0,3.0,29.0,748.0,0.0,2048.0,1.0,0.25,0,1,3383.0,1005.0,-147.76438560293445
2023-05-28 18:00:00,348.0,841.0,178.0,62.0,4.0,29.0,427.0,0.0,2087.0,1.0,0.25,0,1,3135.0,1162.0,-395.76438560293445
2023-05-28 19:00:00,347.0,1097.0,432.0,86.0,66.0,29.0,159.0,0.0,1867.0,1.0,0.25,0,1,2986.0,1294.0,-544.7643856029345
2023-05-28 20:00:00,344.0,1367.0,787.0,481.0,140.0,29.0,24.0,0.0,1825.0,1.0,0.25,0,1,3630.0,1278.0,99.23561439706555
2023-05-28 21:00:00,345.0,1404.0,1097.0,476.0,67.0,29.0,0.0,1.0,1599.0,1.0,0.25,0,1,3614.0,1292.0,83.23561439706555
2023-05-28 22:00:00,348.0,1488.0,515.0,276.0,67.0,29.0,0.0,1.0,1172.0,1.0,0.25,0,1,2408.0,1212.0,-1122.7643856029345
2023-05-28 23:00:00,347.0,1528.0,162.0,132.0,4.0,29.0,0.0,0.0,807.0,1.0,0.25,0,1,1481.0,1045.0,-2049.7643856029345
2023-05-29 00:00:00,337.0,1750.0,0.0,83.0,3.0,29.0,0.0,0.0,701.0,0.0,0.25,0,1,1153.0,833.0,-2377.7643856029345
2023-05-29 01:00:00,340.0,2117.0,0.0,81.0,3.0,29.0,0.0,0.0,714.0,0.0,0.25,0,1,1167.0,913.0,-2363.7643856029345
2023-05-29 02:00:00,338.0,2152.0,0.0,65.0,4.0,28.0,0.0,0.0,748.0,0.0,0.25,0,1,1183.0,901.0,-2347.7643856029345
2023-05-29 03:00:00,336.0,2240.0,0.0,38.0,3.0,29.0,0.0,0.0,729.0,0.0,0.25,0,1,1135.0,951.0,-2395.7643856029345
2023-05-29 04:00:00,325.0,2263.0,0.0,37.0,4.0,28.0,0.0,0.0,708.0,0.0,0.25,0,1,1102.0,897.0,-2428.7643856029345
2023-05-29 05:00:00,328.0,2252.0,10.0,117.0,25.0,27.0,0.0,0.0,715.0,0.0,0.25,0,1,1222.0,915.0,-2308.7643856029345
2023-05-29 06:00:00,332.0,2372.0,541.0,244.0,88.0,27.0,19.0,0.0,661.0,0.0,0.25,0,1,1912.0,900.0,-1618.7643856029345
2023-05-29 07:00:00,334.0,2455.0,828.0,321.0,137.0,27.0,167.0,0.0,569.0,0.0,0.25,0,1,2383.0,871.0,-1147.7643856029345
2023-05-29 08:00:00,333.0,2453.0,859.0,311.0,14.0,28.0,381.0,0.0,433.0,0.5,0.25,0,1,2359.0,838.0,-1171.7643856029345
2023-05-29 09:00:00,326.0,2380.0,557.0,256.0,25.0,28.0,644.0,0.0,327.0,0.5,0.25,0,1,2163.0,871.0,-1367.7643856029345
2023-05-29 10:00:00,322.0,2352.0,101.0,79.0,5.0,29.0,861.0,0.0,235.0,0.5,0.25,0,1,1632.0,908.0,-1898.7643856029345
2023-05-29 11:00:00,322.0,2335.0,6.0,70.0,4.0,29.0,948.0,0.0,185.0,0.5,0.25,0,1,1564.0,875.0,-1966.7643856029345
2023-05-29 12:00:00,318.0,2254.0,0.0,79.0,4.0,29.0,1011.0,0.0,195.0,0.5,0.25,0,1,1636.0,821.0,-1894.7643856029345
2023-05-29 13:00:00,322.0,2297.0,1.0,88.0,4.0,29.0,1008.0,0.0,256.0,0.5,0.25,0,1,1708.0,845.0,-1822.7643856029345
2023-05-29 14:00:00,322.0,2258.0,280.0,178.0,4.0,29.0,956.0,0.0,437.0,0.5,0.25,0,1,2206.0,888.0,-1324.7643856029345
2023-05-29 15:00:00,327.0,2203.0,0.0,63.0,4.0,29.0,802.0,0.0,687.0,0.5,0.25,0,1,1912.0,839.0,-1618.7643856029345
2023-05-29 16:00:00,329.0,2261.0,269.0,51.0,4.0,29.0,697.0,0.0,856.0,0.5,0.25,0,1,2235.0,823.0,-1295.7643856029345
2023-05-29 17:00:00,333.0,2223.0,12.0,56.0,4.0,29.0,542.0,0.0,1099.0,1.0,0.25,0,1,2075.0,872.0,-1455.7643856029345
2023-05-29 18:00:00,331.0,2302.0,8.0,118.0,4.0,29.0,379.0,0.0,1106.0,1.0,0.25,0,1,1975.0,816.0,-1555.7643856029345
2023-05-29 19:00:00,329.0,2366.0,368.0,627.0,64.0,29.0,154.0,0.0,1130.0,1.0,0.25,0,1,2701.0,1039.0,-829.7643856029345
2023-05-29 20:00:00,333.0,2285.0,1251.0,1068.0,148.0,29.0,22.0,4.0,1117.0,1.0,0.25,0,1,3972.0,1129.0,441.23561439706555
2023-05-29 21:00:00,335.0,2337.0,865.0,1074.0,120.0,29.0,0.0,0.0,842.0,1.0,0.25,0,1,3265.0,1149.0,-265.76438560293445
2023-05-29 22:00:00,334.0,2325.0,172.0,563.0,68.0,29.0,0.0,0.0,669.0,1.0,0.25,0,1,1835.0,1073.0,-1695.7643856029345
2023-05-29 23:00:00,333.0,2339.0,40.0,516.0,6.0,29.0,0.0,0.0,483.0,1.0,0.25,0,1,1407.0,943.0,-2123.7643856029345
2023-05-30 00:00:00,331.0,2336.0,0.0,340.0,4.0,29.0,0.0,0.0,391.0,0.0,0.25,0,1,1095.0,913.0,-2435.7643856029345
2023-05-30 01:00:00,333.0,2405.0,0.0,154.0,4.0,29.0,0.0,0.0,340.0,0.0,0.25,0,1,860.0,897.0,-2670.7643856029345
2023-05-30 02:00:00,331.0,2538.0,0.0,128.0,4.0,28.0,0.0,0.0,267.0,0.0,0.25,0,1,758.0,877.0,-2772.7643856029345
2023-05-30 03:00:00,332.0,2603.0,0.0,302.0,4.0,27.0,0.0,0.0,208.0,0.0,0.25,0,1,873.0,864.0,-2657.7643856029345
2023-05-30 04:00:00,335.0,2638.0,0.0,188.0,4.0,28.0,0.0,0.0,177.0,0.0,0.25,0,1,732.0,866.0,-2798.7643856029345
2023-05-30 05:00:00,329.0,2634.0,161.0,624.0,5.0,26.0,0.0,0.0,152.0,0.0,0.25,0,1,1297.0,859.0,-2233.7643856029345
2023-05-30 06:00:00,326.0,2612.0,441.0,1199.0,66.0,25.0,16.0,0.0,140.0,0.0,0.25,0,1,2213.0,872.0,-1317.7643856029345
2023-05-30 07:00:00,329.0,2622.0,625.0,1260.0,67.0,26.0,157.0,0.0,143.0,0.0,0.25,0,1,2607.0,915.0,-923.7643856029345
2023-05-30 08:00:00,334.0,2593.0,273.0,980.0,71.0,27.0,407.0,0.0,107.0,0.5,0.25,0,1,2199.0,828.0,-1331.7643856029345
2023-05-30 09:00:00,335.0,2653.0,389.0,319.0,56.0,28.0,652.0,0.0,107.0,0.5,0.25,0,1,1886.0,804.0,-1644.7643856029345
2023-05-30 10:00:00,334.0,2502.0,143.0,337.0,4.0,28.0,864.0,0.0,106.0,0.5,0.25,0,1,1816.0,895.0,-1714.7643856029345
2023-05-30 11:00:00,335.0,2507.0,0.0,348.0,4.0,28.0,978.0,0.0,117.0,0.5,0.25,0,1,1810.0,845.0,-1720.7643856029345
2023-05-30 12:00:00,335.0,2486.0,0.0,366.0,4.0,29.0,1111.0,0.0,150.0,0.5,0.25,0,1,1995.0,774.0,-1535.7643856029345
2023-05-30 13:00:00,325.0,2401.0,0.0,99.0,4.0,29.0,1177.0,0.0,255.0,0.5,0.25,0,1,1889.0,769.0,-1641.7643856029345
2023-05-30 14:00:00,325.0,2217.0,0.0,79.0,4.0,29.0,1290.0,0.0,490.0,0.5,0.25,0,1,2217.0,758.0,-1313.7643856029345
2023-05-30 15:00:00,335.0,2318.0,0.0,57.0,4.0,29.0,1182.0,0.0,662.0,0.5,0.25,0,1,2269.0,845.0,-1261.7643856029345
2023-05-30 16:00:00,341.0,2448.0,0.0,56.0,4.0,29.0,1072.0,0.0,889.0,0.5,0.25,0,1,2391.0,864.0,-1139.7643856029345
2023-05-30 17:00:00,340.0,2606.0,0.0,72.0,4.0,29.0,940.0,0.0,977.0,1.0,0.25,0,1,2362.0,1013.0,-1168.7643856029345
2023-05-30 18:00:00,341.0,2636.0,232.0,507.0,4.0,29.0,606.0,0.0,829.0,1.0,0.25,0,1,2548.0,1161.0,-982.7643856029345
2023-05-30 19:00:00,350.0,2639.0,700.0,940.0,5.0,29.0,224.0,0.0,834.0,1.0,0.25,0,1,3082.0,1298.0,-448.76438560293445
2023-05-30 20:00:00,351.0,2568.0,928.0,1022.0,140.0,29.0,26.0,0.0,819.0,1.0,0.25,0,1,3315.0,1535.0,-215.76438560293445
2023-05-30 21:00:00,354.0,2587.0,824.0,1194.0,46.0,29.0,0.0,0.0,583.0,1.0,0.25,0,1,3030.0,1535.0,-500.76438560293445
2023-05-30 22:00:00,356.0,2501.0,20.0,626.0,5.0,29.0,0.0,0.0,371.0,1.0,0.25,0,1,1407.0,1405.0,-2123.7643856029345
2023-05-30 23:00:00,351.0,2534.0,188.0,779.0,4.0,29.0,0.0,1.0,267.0,1.0,0.25,0,1,1619.0,1442.0,-1911.7643856029345
2023-05-31 00:00:00,346.0,2460.0,0.0,483.0,4.0,28.0,0.0,0.0,241.0,0.0,0.25,0,1,1102.0,1708.0,-2428.7643856029345
2023-05-31 01:00:00,343.0,2566.0,0.0,136.0,4.0,29.0,0.0,0.0,194.0,0.0,0.25,0,1,706.0,1735.0,-2824.7643856029345
2023-05-31 02:00:00,341.0,2599.0,0.0,146.0,4.0,29.0,0.0,0.0,172.0,0.0,0.25,0,1,692.0,1836.0,-2838.7643856029345
2023-05-31 03:00:00,342.0,2557.0,0.0,239.0,4.0,29.0,0.0,0.0,153.0,0.0,0.25,0,1,767.0,1984.0,-2763.7643856029345
2023-05-31 04:00:00,341.0,2563.0,12.0,244.0,4.0,28.0,0.0,0.0,132.0,0.0,0.25,0,1,761.0,2072.0,-2769.7643856029345
2023-05-31 05:00:00,345.0,2549.0,474.0,398.0,10.0,27.0,0.0,0.0,117.0,0.0,0.25,0,1,1371.0,2253.0,-2159.7643856029345
2023-05-31 06:00:00,345.0,2555.0,598.0,789.0,119.0,28.0,27.0,0.0,103.0,0.0,0.25,0,1,2009.0,2465.0,-1521.7643856029345
2023-05-31 07:00:00,341.0,2587.0,117.0,773.0,68.0,27.0,221.0,0.0,88.0,0.0,0.25,0,1,1635.0,2357.0,-1895.7643856029345
2023-05-31 08:00:00,345.0,2548.0,2.0,206.0,8.0,27.0,577.0,0.0,42.0,0.5,0.25,0,1,1207.0,2344.0,-2323.7643856029345
2023-05-31 09:00:00,347.0,2301.0,110.0,65.0,4.0,28.0,941.0,0.0,17.0,0.5,0.25,0,1,1512.0,2152.0,-2018.7643856029345
2023-05-31 10:00:00,345.0,2232.0,2.0,132.0,4.0,29.0,1183.0,0.0,13.0,0.5,0.25,0,1,1708.0,2289.0,-1822.7643856029345
2023-05-31 11:00:00,342.0,2297.0,0.0,77.0,4.0,28.0,1288.0,0.0,14.0,0.5,0.25,0,1,1753.0,2224.0,-1777.7643856029345
2023-05-31 12:00:00,333.0,2085.0,0.0,76.0,4.0,29.0,1326.0,0.0,24.0,0.5,0.25,0,1,1792.0,2210.0,-1738.7643856029345
2023-05-31 13:00:00,335.0,2150.0,0.0,189.0,4.0,29.0,1322.0,0.0,66.0,0.5,0.25,0,1,1945.0,2288.0,-1585.7643856029345
